Id,Sales
1,4181.7925
2,7535.479
3,9308.447
4,6175.1216
5,6092.02
6,5295.6514
7,8131.7734
8,7530.989
9,5142.741
10,5399.6455
11,6510.384
12,7968.2266
13,6510.4956
14,8021.659
15,5562.0874
16,4254.806
17,5486.409
18,9427.068
19,11113.683
20,9668.101
21,7441.575
22,4948.231
23,5445.6553
24,4097.9653
25,8056.22
26,9408.701
27,9083.752
28,5785.002
29,5361.264
30,4406.898
31,5197.0093
32,9763.555
33,6690.5073
34,5448.1904
35,5080.684
36,7417.273
37,3862.7966
38,7053.8584
39,4452.3354
40,6120.5957
41,6454.085
42,5465.984
43,6368.1343
44,6133.3804
45,4503.0957
46,6574.7935
47,6739.0024
48,10651.09
49,5316.2256
50,8321.478
51,6742.3257
52,8962.636
53,6268.479
54,9289.531
55,4536.367
56,4738.569
57,6007.3667
58,5541.058
59,8795.496
60,7265.6704
61,5636.1216
62,7516.2944
63,5881.2153
64,9667.74
65,4566.735
66,13284.223
67,4505.3896
68,5898.7295
69,7949.8657
70,5301.9727
71,5668.2427
72,6312.3555
73,7654.2188
74,5044.652
75,4654.936
76,7331.083
77,7129.3813
78,6906.041
79,4667.4673
80,6885.5557
81,10105.12
82,6283.526
83,4526.95
84,6742.062
85,5613.5703
86,6532.338
87,6568.1816
88,3943.1665
89,7686.661
90,5912.7817
91,6552.9907
92,6904.9014
93,4374.0215
94,5878.978
95,4615.2505
96,7209.8164
97,8928.162
98,4778.6865
99,4920.1665
100,6173.6143
101,5271.44
102,5542.089
103,8412.514
104,6456.4614
105,7130.496
106,5429.657
107,4504.977
108,6451.5435
109,7349.024
110,8462.435
111,7526.466
112,7597.623
113,5506.3066
114,8528.025
115,5641.246
116,7310.7866
117,8530.571
118,6047.858
119,9604.03
120,6749.3896
121,7376.7246
122,5772.002
123,6720.2173
124,7395.807
125,6521.8306
126,3907.8716
127,5160.3486
128,7988.4355
129,6638.6313
130,4737.259
131,8627.613
132,6742.017
133,5430.486
