Id,Sales
1,4164.651
2,7098.194
3,9058.215
4,6458.5737
5,7284.7573
6,5588.7847
7,7864.339
8,7797.1123
9,5015.338
10,5565.929
11,6411.504
12,8070.6465
13,6807.764
14,8397.74
15,5644.4697
16,4363.131
17,5844.971
18,9546.683
19,10492.452
20,9588.408
21,8336.8955
22,4760.369
23,5555.7207
24,4210.81
25,7595.7686
26,10448.366
27,8826.359
28,6318.5527
29,5381.904
30,4301.0044
31,5756.2363
32,10311.593
33,6575.8535
34,5233.8403
35,5209.032
36,7365.161
37,3713.887
38,7043.1504
39,4832.6006
40,6209.6807
41,6381.369
42,5254.876
43,7812.535
44,6858.273
45,4788.673
46,6749.6597
47,7055.244
48,11221.419
49,5701.536
50,8203.473
51,7244.512
52,8696.052
53,6509.3843
54,9369.411
55,4723.6074
56,4947.306
57,6225.0674
58,5688.973
59,8253.72
60,7679.0264
61,5449.2246
62,7544.6978
63,6620.8647
64,9715.34
65,3840.46
66,12843.121
67,4806.1084
68,6047.264
69,8039.5728
70,5133.602
71,6699.561
72,5884.7275
73,7256.6753
74,5048.1313
75,5403.2974
76,7351.281
77,7049.7896
78,7350.1875
79,5148.964
80,7157.0117
81,11113.491
82,6449.3105
83,4487.7905
84,6725.545
85,6169.1533
86,6001.72
87,6940.473
88,3826.1113
89,8174.297
90,5935.1597
91,6792.777
92,6221.9575
93,4743.552
94,6083.48
95,5169.8755
96,8194.536
97,8365.407
98,5020.4487
99,4638.8228
100,6647.837
101,5604.0063
102,5804.9136
103,8416.462
104,6511.47
105,7098.6343
106,5245.2427
107,4574.079
108,6715.9116
109,7142.536
110,7558.7124
111,7993.77
112,7821.0703
113,5498.6294
114,8291.502
115,5845.7407
116,7417.7188
117,8874.579
118,6507.3047
119,9680.694
120,7763.027
121,7418.178
122,5489.68
123,6953.8164
124,7901.906
125,6545.2397
126,3927.9473
127,5306.966
128,7924.455
129,6380.998
130,4667.4854
131,8897.223
132,6609.244
133,5805.883
134,5417.606
135,5471.825
136,7313.562
137,6668.9565
138,6694.1006
139,5509.763
140,5171.453
141,6397.8525
142,3820.7292
143,6182.7705
144,5309.5728
145,8143.298
146,7408.069
147,6210.06
148,9093.477
149,5166.8735
150,4710.036
151,10224.285
152,6531.017
153,8515.835
154,7469.5254
155,5219.624
156,5897.211
157,5514.2207
158,7935.852
159,11276.969
160,5889.32
161,3596.8467
162,4590.7075
163,8502.38
164,8942.759
165,6176.777
166,7145.2065
167,4558.9106
168,5127.9604
169,3233.1404
170,4924.57
171,5733.1387
172,6827.282
173,6691.5986
174,6192.1294
175,7601.428
176,8770.794
177,7373.9604
178,4755.4688
179,8875.062
180,11630.645
181,5951.739
182,7522.368
183,5204.305
184,6192.46
185,4490.5435
186,6919.945
187,5415.4155
188,8858.269
189,6705.122
190,8890.793
191,7824.644
192,5213.4004
193,9109.1
194,18201.295
195,10506.801
196,6034.388
197,3296.446
198,5864.1055
199,9244.706
200,5488.5234
201,11710.424
202,18916.264
203,3901.4033
204,5345.534
205,8921.174
206,4893.834
207,9858.7295
208,6545.814
209,7458.698
210,4355.0703
211,6636.9155
212,5732.827
213,7067.568
214,9971.869
215,5928.8745
216,5596.102
