Id,Sales
1,4390.069
2,7064.852
3,8644.102
4,6058.37
5,6777.3247
6,5450.607
7,7737.4976
8,7800.0728
9,4792.387
10,5760.635
11,6644.484
12,7374.024
13,6774.8496
14,7978.8115
15,5757.5923
16,4659.662
17,5516.2563
18,9474.359
19,10287.185
20,9501.16
21,7723.1953
22,4945.9614
23,5421.441
24,4402.005
25,8024.039
26,10671.424
27,9016.242
28,5868.29
29,5634.8745
30,4371.903
31,5209.6777
32,9717.332
33,6680.319
34,5168.6035
35,5207.6562
36,7389.4126
37,4111.141
38,7082.108
39,4480.2983
40,6462.665
41,6979.0024
42,5223.9067
43,7170.6143
44,6325.8784
45,4614.2383
46,6590.1675
47,6911.4106
48,10651.374
49,5711.4897
50,7912.6665
51,6916.9624
52,8482.359
53,6476.7446
54,9119.209
55,5126.259
56,4948.2217
57,6426.404
58,5723.1855
59,8158.2144
60,7351.596
61,5640.0522
62,7232.818
63,6441.332
64,8954.263
65,4157.6626
66,12139.914
67,4945.82
68,5775.9995
69,7860.0723
70,4893.9927
71,6369.2275
72,6368.219
73,7148.5737
74,5132.775
75,5253.994
76,7370.572
77,6935.1733
78,7128.7896
79,4787.691
80,7047.1143
81,10857.622
82,6438.605
83,4571.5845
84,6430.8423
85,5987.697
86,6509.974
87,7000.607
88,4303.224
89,8043.3765
90,5660.2534
91,6637.6436
92,6455.5996
93,4647.2007
94,6166.13
95,4769.762
96,7680.6597
97,8581.005
98,4867.9814
99,5032.687
100,6142.143
101,5484.515
102,6073.5615
103,7947.0684
104,6791.5977
105,7144.8184
106,5539.14
107,4919.9697
108,6457.6436
109,7501.7285
110,8004.992
111,7714.774
112,8076.082
113,5580.684
114,8112.873
115,6339.606
116,7989.9897
117,8541.089
118,6221.619
119,9911.484
120,7354.128
121,6739.2144
122,5263.804
123,6851.69
124,7656.4014
125,6461.821
126,4096.9414
127,5270.706
128,7611.344
129,6493.301
130,4883.3306
131,8763.862
132,6447.632
133,5600.731
134,5288.449
135,5646.5747
136,7028.268
137,6603.3853
138,6784.063
139,5385.128
140,4946.759
141,6558.455
142,3790.7864
143,6056.8105
144,5135.7666
145,8076.2285
146,6757.756
147,6540.0547
148,8851.141
149,5213.7983
150,4651.63
151,10140.84
152,6817.035
153,8168.0938
154,7522.282
155,5346.0083
156,5819.053
157,5479.444
158,7407.786
159,11022.517
160,6189.49
161,3379.4531
162,4911.358
163,8136.0244
164,8346.41
165,5916.1943
166,6919.186
167,4602.144
168,5305.716
169,3494.8315
170,5203.491
171,5675.783
172,6662.695
173,6946.578
174,6182.187
175,8126.804
176,7788.016
177,7229.5835
178,4424.0366
179,8677.925
180,10999.173
181,6273.287
182,7215.188
183,5032.3174
184,6069.294
185,4324.448
186,6864.6597
187,5350.8696
188,8243.227
189,7194.0674
190,8615.255
191,7790.4526
192,5161.4316
193,8585.613
194,18647.432
195,10030.767
196,6120.117
197,3293.7122
198,5961.049
199,9678.69
200,5579.396
201,10205.182
202,17976.723
203,4393.906
204,5529.4976
205,8145.022
206,5023.9546
207,9817.579
208,6528.8936
209,7322.663
210,3183.847
211,6720.57
212,6156.329
213,6788.9556
214,9025.206
215,5692.5117
216,5882.578
217,6435.0757
218,5099.767
219,4879.071
220,7447.873
221,5790.7974
222,5827.9224
223,7171.1816
224,6029.556
225,4958.0703
226,7005.5625
227,7204.0225
228,7876.498
229,6272.264
230,6654.04
231,5538.3267
232,3961.0505
233,6052.018
234,6684.2954
235,5346.0083
236,4703.8145
237,9064.229
238,7114.371
239,9907.052
240,6600.7974
241,5186.0376
242,5352.6353
243,4658.5645
244,9639.026
245,5131.072
246,7966.107
247,14089.787
248,6907.865
249,6426.8447
250,5274.8545
251,4966.7974
252,7325.338
253,4102.611
254,5972.9253
