Id,Sales
1,4366.8027
2,7091.7456
3,9451.167
4,5914.502
5,7030.232
6,5751.1606
7,8163.4214
8,7792.496
9,5436.74
10,5848.897
11,6675.014
12,8283.433
13,6962.3696
14,7974.468
15,5793.4985
16,4532.912
17,5539.7056
18,9700.786
19,10925.542
20,9907.326
21,7636.9307
22,4885.818
23,5851.452
24,3965.4236
25,8251.036
26,10202.817
27,9624.063
28,6614.724
29,5170.6543
30,4545.4614
31,5401.778
32,10463.873
33,6645.1177
34,5181.218
35,5331.147
36,7644.662
37,3837.5127
38,7454.7446
39,4019.7424
40,6523.933
41,6164.066
42,5560.3003
43,7545.6406
44,6854.2646
45,5039.377
46,6811.732
47,6908.847
48,10777.135
49,6120.631
50,8374.22
51,7418.1357
52,8797.761
53,6443.8633
54,9070.567
55,4676.753
56,4734.3413
57,6329.6685
58,6163.0728
59,9363.632
60,7408.521
61,5591.445
62,7259.4717
63,7159.927
64,9715.627
65,3975.6929
66,13501.373
67,4936.2026
68,6112.703
69,8488.485
70,5427.6484
71,5908.7007
72,6141.0127
73,7064.623
74,5119.3413
75,5109.854
76,8103.316
77,7684.426
78,7538.5195
79,4707.3955
80,7601.66
81,11735.612
82,6534.6743
83,4642.4165
84,6683.18
85,6376.004
86,5900.6143
87,7235.3774
88,3955.0564
89,8272.964
90,6198.605
91,6874.303
92,7208.29
93,4920.4575
94,6006.2495
95,5325.4307
96,7695.47
97,9297.003
98,5056.5537
99,4902.2046
100,6660.6685
101,5981.396
102,5963.3516
103,8631.398
104,6700.8965
105,7578.056
106,5380.6055
107,4633.8
108,6400.9893
109,7579.5596
110,7643.372
111,8019.5254
112,8116.5024
113,5513.0005
114,8953.2295
115,5881.8604
116,7619.3696
117,8909.67
118,6848.469
119,9936.65
120,7876.626
121,7699.1846
122,5691.247
123,7448.7466
124,7696.395
125,6543.717
126,3975.9622
127,5680.256
128,7800.2065
129,5975.791
130,4845.943
131,8626.897
132,6869.218
133,6242.695
134,5928.518
135,5254.9814
136,7456.081
137,7214.1562
